margin,games,hit_rate,stable_hit_rate,avg_move_number,avg_deck_size,avg_moves_to_end
2.0,2333,0.9185597942563223,0.1937419631375911,5.894540363975735,38.63229118058796,35.77648156789547
4.0,2333,0.914273467638234,0.224174882126018,7.652601969057665,37.80496952648851,34.12751992498828
6.0,2333,0.911701671667381,0.2657522503214745,9.544428772919606,36.96426892336624,32.30371415138693
